"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.877800542E0,-1.031229571E-3,-4.739250732E0,8.345609279E0,9.597379476E0
2.887736542E0,1.728634290E-1,-5.426525443E0,7.921678542E0,9.603647801E0
2.897671542E0,3.834283524E-1,-6.307338899E0,7.892376975E0,1.011034894E1
2.907607542E0,5.900911365E-1,-7.082871484E0,8.029064997E0,1.072292687E1
2.917542542E0,8.026844224E-1,-7.683239028E0,8.260356874E0,1.130972855E1
2.927478542E0,1.172970390E0,-8.573856511E0,8.285829100E0,1.198089474E1
2.937414542E0,1.643694566E0,-9.560839616E0,8.050657010E0,1.260652467E1
2.947349542E0,2.106981303E0,-1.060821510E1,7.518863856E0,1.317220223E1
2.957285542E0,2.338410590E0,-1.189304134E1,6.836875028E0,1.391601439E1
2.967220542E0,2.298415927E0,-1.321633758E1,5.829434854E0,1.462657190E1
2.977156542E0,2.251017228E0,-1.423544178E1,4.266689288E0,1.503061937E1
2.987091542E0,1.954307871E0,-1.459200031E1,2.444902128E0,1.492391834E1
2.997027542E0,1.550653963E0,-1.437516100E1,7.997412264E-1,1.448065494E1
3.006962542E0,1.241664722E0,-1.415701190E1,-3.327931094E-1,1.421525479E1
3.016898542E0,9.761970386E-1,-1.446467134E1,-9.462297660E-1,1.452842140E1
3.026833542E0,7.943205652E-1,-1.496725707E1,-1.459549811E0,1.505921694E1
3.036769542E0,1.012468194E0,-1.499485944E1,-2.357271076E0,1.521274559E1
3.046705542E0,1.644390092E0,-1.453410469E1,-3.307823104E0,1.499619657E1
3.056640542E0,2.276468550E0,-1.387642624E1,-3.708381935E0,1.454268239E1
3.066576542E0,2.519443310E0,-1.325337150E1,-3.964183586E0,1.406108823E1
3.076511542E0,2.357490932E0,-1.277102533E1,-4.381420430E0,1.370597302E1
3.086447542E0,2.007652312E0,-1.224674760E1,-4.486018932E0,1.319613051E1
3.096382542E0,1.311310031E0,-1.165233837E1,-4.208784311E0,1.245834615E1
3.106318542E0,7.323565976E-1,-1.080374716E1,-4.125555629E0,1.158781723E1
3.116253542E0,4.736768370E-1,-1.020758728E1,-3.813935287E0,1.090712199E1
3.126189542E0,4.271926785E-1,-9.877355247E0,-3.633558040E0,1.053315643E1
