"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.479756167E0,6.516261669E0,-9.382993628E0,-6.472228042E0,1.312981231E1
2.489692167E0,5.841730964E0,-9.594759314E0,-5.667612576E0,1.258201332E1
2.499627167E0,6.212066122E0,-9.184506969E0,-5.041630719E0,1.218043407E1
2.509563167E0,7.781358815E0,-8.597298583E0,-4.976876314E0,1.261873154E1
2.519498167E0,9.905973859E0,-8.899124839E0,-4.809577241E0,1.415820519E1
2.529433167E0,1.144873481E1,-9.527466048E0,-4.722056702E0,1.562510664E1
2.539368167E0,1.412685898E1,-9.909313788E0,-4.615688540E0,1.786245294E1
2.549304167E0,1.715022849E1,-1.116275802E1,-3.582947465E0,2.077438366E1
2.559239167E0,1.979678706E1,-1.294082145E1,-1.715325150E0,2.371328695E1
2.569174167E0,2.273466677E1,-1.537140960E1,9.995715755E-1,2.746169058E1
2.579110167E0,2.509047721E1,-1.866470530E1,4.875996641E0,3.164930668E1
2.589045167E0,2.484967717E1,-2.194388698E1,1.041109728E1,3.474811618E1
2.598980167E0,1.962613490E1,-2.398083706E1,1.757530353E1,3.562522998E1
2.608916167E0,1.173066767E1,-2.256768432E1,2.423479567E1,3.513167034E1
2.618851167E0,4.350787452E0,-1.599628399E1,2.819241576E1,3.270508767E1
2.628786167E0,-6.312116075E-1,-1.016204448E1,2.707236757E1,2.892366958E1
2.638722167E0,-1.714908829E0,-8.630812485E0,2.060964125E1,2.240957717E1
2.648657167E0,-8.693523288E-1,-7.212872629E0,1.274267803E1,1.466823603E1
2.658592167E0,4.690732875E-1,-5.149263926E0,6.149083423E0,8.034063459E0
2.668528167E0,1.855105180E0,-4.189591411E0,1.332888011E0,4.771863563E0
2.678463167E0,2.518059567E0,-3.296159078E0,-1.084532204E0,4.287365013E0
2.688398167E0,2.400579064E0,-2.364104717E0,-4.979798752E-1,3.405841293E0
2.698334167E0,1.744515036E0,-1.822955434E0,1.924711019E0,3.173485738E0
2.708269167E0,1.141457187E0,-1.446504089E0,3.851472950E0,4.269559986E0
2.718204167E0,1.209856161E0,-1.086833083E0,4.483704019E0,4.769545032E0
2.728140167E0,1.345610967E0,-9.731614566E-1,4.188811100E0,4.505979419E0
